noticeIdentifier,noticeVersion,procedureIdentifier,lotIdentifier,formType,noticeType,publicationDate,publicationDateBerlin,matchedVia,matchedCpvCodes,mainClassificationCode,additionalClassificationCodes,internalIdentifier,title,description,mainNature,estimatedValue,estimatedValueCurrency,buyerNames,buyerCities,locations,procedureType,procedureAccelerated,durationStartDate,durationEndDate,durationPeriod,durationPeriodUnit,guaranteeRequired,suitableForSMEs,submissionDeadlineStatus,noticeUrl,lotUrl
25822916,1,,LOT-0000,competition,cn-standard,2026-09-16T07:00:08Z,2026-09-16 09:00:08+02:00,lot,45,45,"43,44,71",,BA CatLab Photovoltaik,"Photovoltaikinstallation

BA CatLab Photovoltaik",,,,Helmholtz-Zentrum Berlin für Materialien und Energie GmbH (HZB),,14109 Berlin / DE3 / DEU,de-open,false,,,,,,,Extract from eForms XML,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25822916,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25822916&lotId=LOT-0000
25822908,1,,LOT-0000,competition,cn-standard,2026-09-16T07:00:08Z,2026-09-16 09:00:08+02:00,lot,45,45,"43,44,71",,Neubau Jugendzentrum in 76863 Herxheim; PV-Anlage,"PV-Anlage

Neubau Jugendzentrum in 76863 Herxheim; PV-Anlage",,,,Verbandsgemeindeverwaltung Herxheim,,76863 Herxheim / DEB / DEU,de-open,false,,,,,,,Extract from eForms XML,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25822908,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25822908&lotId=LOT-0000
25822904,1,,LOT-0000,competition,cn-standard,2026-09-16T07:00:08Z,2026-09-16 09:00:08+02:00,lot,45,45,"43,44,71",,"Asphaltarbeiten, Deckenüberzug Konrad-Adenauer-Ring, Kreuzung Moselstraße","Asphaltarbeiten, Deckenüberzug Konrad-Adenauer-Ring, Kreuzung Moselstraße

Asphaltarbeiten, Deckenüberzug Konrad-Adenauer-Ring, Kreuzung Moselstraße",,,,Stadt Neuss,,41460 Neuss / DEA / DEU,de-open,false,,,,,,,Extract from eForms XML,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25822904,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25822904&lotId=LOT-0000
25822900,1,,LOT-0000,competition,cn-standard,2026-09-16T07:00:07Z,2026-09-16 09:00:07+02:00,lot,45,45,"43,44,71",,Energetische Sanierung Turnhalle GOBS Börgermoor,"Heizung/Lüftung/Sanitär

Energetische Sanierung Turnhalle GOBS Börgermoor",,,,Samtgemeinde Nordhümmling (LK Emsland),,26897 Esterwegen / DE9 / DEU,de-open,false,,,,,,,Extract from eForms XML,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25822900,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25822900&lotId=LOT-0000
25822884,1,,LOT-0000,competition,cn-standard,2026-09-16T07:00:06Z,2026-09-16 09:00:06+02:00,lot,45,45,"43,44,71",,Rathauskomplex - Beleuchtungsumstellung auf LED Teil 1,"Elektroinstallationsarbeiten - Beleuchtungsumstellung auf LED

Rathauskomplex - Beleuchtungsumstellung auf LED Teil 1",,,,Stadtverwaltung Mühlhausen,,99974 Mühlhausen / DEG / DEU,de-open,false,,,,,,,Extract from eForms XML,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25822884,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25822884&lotId=LOT-0000
25822892,1,,LOT-0000,competition,cn-standard,2026-09-16T07:00:06Z,2026-09-16 09:00:06+02:00,lot,45,45,"43,44,71",,Gemeinde Laer - Neubau Umkleidegebäude - Fliesenlegerarbeiten,"Fliesenlegerarbeiten

Gemeinde Laer - Neubau Umkleidegebäude - Fliesenlegerarbeiten",,,,KoPart eG,,40474 Düsseldorf / DEA / DEU,de-open,false,,,,,,,Extract from eForms XML,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25822892,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25822892&lotId=LOT-0000
25822880,1,,LOT-0000,competition,cn-standard,2026-09-16T07:00:05Z,2026-09-16 09:00:05+02:00,lot,45,45,"43,44,71",,Energetische Sanierung Turnhalle GOBS Börgermoor,"Elektroarbeiten

Energetische Sanierung Turnhalle GOBS Börgermoor",,,,Samtgemeinde Nordhümmling (LK Emsland),,26897 Esterwegen / DE9 / DEU,de-open,false,,,,,,,Extract from eForms XML,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25822880,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25822880&lotId=LOT-0000
25822876,1,,LOT-0000,competition,cn-standard,2026-09-16T07:00:05Z,2026-09-16 09:00:05+02:00,lot,45,45,"43,44,71",,Öffentliche Ausschreibung der Lieferung und Montage von Innentüren an der Schule Hiddinghausen für den Ennepe-Ruhr-Kreis,"Stahlbauarbeiten an der Schule Hiddinghausen für den Ennepe-Ruhr-Kreis

Öffentliche Ausschreibung der Lieferung und Montage von Innentüren an der Schule Hiddinghausen für den Ennepe-Ruhr-Kreis",,,,Kreisverwaltung Ennepe-Ruhr,,58332 Schwelm / DEA / DEU,de-open,false,,,,,,,Extract from eForms XML,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25822876,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25822876&lotId=LOT-0000
25818322,2,,LOT-0000,competition,cn-standard,2026-09-16T07:00:04Z,2026-09-16 09:00:04+02:00,lot,45,45,"43,44,71",,Bau eines RKW-Nebenanschlussgleises mit Bahnannahmegebäude und zwei Lagersilos,"Los 3 - Stahlbau-, Dach- und Wandarbeiten

Bau eines RKW-Nebenanschlussgleises mit Bahnannahmegebäude und zwei Lagersilos",,,,Raiffeisenbank Ems-Vechte eG,,49777 Klein Berßen / DE9 / DEU,de-open,false,,,,,,,Extract from eForms XML,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25818322,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25818322&lotId=LOT-0000
25826982,1,,LOT-0000,competition,cn-standard,2026-09-16T07:00:03Z,2026-09-16 09:00:03+02:00,lot,45233144,45233144,,,Neubau Behelfsbahnsteige mit Personenüberführung/VA Schwindegg,"Provisorischer Außenbahnsteig VST Thann-Matzbach
Errichten eines temporären Bahnsteigs mit einer Höhe von 55 cm über SO und einer Baulänge von 250 m sowie einer Bahnsteigbreite von 2,75 m in Modulbauweise. Neubau von zwei Wetterschutzanlagen und einer Personenüberführung mit einer lichten Weite von 16,5 m sowie Treppenaufgängen.

Neubau Behelfsbahnsteige mit Personenüberführung/VA Schwindegg",,,,DB InfraGO AG ? Geschäftsbereich Fahrweg (Bukr 16),,84419 Schwindegg / DE2 / DEU,de-open,false,,,,,,,Extract from eForms XML,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25826982,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25826982&lotId=LOT-0000
f7488eee-a1ed-4f47-b78a-a9219f06abe3,1,225b5455-fa5c-475a-ba43-fbccfdaf81fa,LOT-0000,competition,cn-standard,2026-09-16T06:52:04Z,2026-09-16 08:52:04+02:00,lot,45000000,45000000,"43000000,44000000,71000000",1663/2026,"Tischlerarbeiten nach DIN 18 355 - Innentüren, VE12 - 1663/2026","Tischlerarbeiten nach DIN 18 355 - Innentüren, VE12
Tischlerarbeiten bestehend aus Holzinnentüren einschl. Verglasungen und Beschlagarbeiten, Teeküchen, Ausstattung
Gegenstand der Leistung für den Neubau eines Laborgebäudes:
- 2 St 2-flügelige Holz-Innentüren T30Rs mit elektromech. Feststellanlage und Teilpanikfunktion, Abmessungen (bxh) ca. 1,885 x 2,26 m
- 4 St. 1-flg Holz-InnentürenT30RS mit Panikfunktion, Abmessungen (bxh) ca. 1,135 x 2,260 m
- 55 St. 1-flg Holz-Innentüren z. Teil mit Brandschutz, Schallschutz,
- Abmessungen (bxh) ca. 1,010 - 1,135 x ca 2,135 - 2,260 m
- 3 Stück Teeküchen mit Ober- und Unterschränken, Einbaugeräten, inkl. ca. 12,00 lfm
- 26 Stk. Metallspinde, Abmessungen (bxh) je Spind ca. 0,60 x 0,80 x 2,20 m
- 1 Stk. Schweißvorhang mit Deckenabhangschiene, Abmessungen (bxh) ca. 7,05 x 3,05 m
Ausführungszeitraum:
Ausführungsbeginn (Start W+M-Planung): 11/2026
Ausführungsende: 06/2027
Die Vergabestelle weist darauf hin, dass zur Gewährleistung eines zügigen Verfahrens
nur rechtzeitig bei der Vergabestelle eingegangene Bieteranfragen beantwortet.
Fristende: 06.10.2026
ACHTUNG
Die Vergabeunterlagen können unentgeltlich, uneingeschränkt, vollständig und direkt
unter www.evergabe-online.de abgerufen werden. Es besteht keine Pflicht zur
Registrierung auf der Vergabeplattform. Über Änderungen der Vergabeunterlagen,
Nachsendungen,Bieterfragen, Antwortschreiben u.ä. werden Sie jedoch nur bei
vorheriger Registrierungautomatisch unterrichtet.
Andernfalls sind Sie verpflichtet, sich eigenständig die erforderlichen Informationen zu
verschaffen.
„Informationen zur Datenerhebung gemäß Artikel 13 Datenschutz-Grundverordnung
(DSGVO) sind den Vergabeunterlagen aus dem beiliegenden Informationsblatt zu
entnehmen“.",works,,,"Bundesamt für Bauwesen und Raumordnung, in Vertretung für die BImA",Berlin,,de-open,false,,,,,true,,Extract from eForms XML,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=f7488eee-a1ed-4f47-b78a-a9219f06abe3,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=f7488eee-a1ed-4f47-b78a-a9219f06abe3&lotId=LOT-0000
9c08a1ab-83d4-49e8-a1d2-0cba0d37ceaa,01,90cc2489-90ce-4ab1-b0d2-cb2ba981a8a0,LOT-0001,competition,cn-standard,2026-09-16T02:11:06Z,2026-09-16 04:11:06+02:00,lot,"45215100,45331000,45331231",45215100,"45331000,45331231",0001,Neubau kbo-Inn-Salzach-Klinikum - Errichtung Pflegegebäude BT C + D-107_3-4201 Heizung+Kälte BT C+D,"Bauteil C						
Heizung						
4 St. Pufferspeicher 1500 l			
2 St. Frischwasserstation als 3er Kaskade			
2 St. Fernwärmeübergabestation			
2 St. Heizungsverteiler mit Flanschanschlüssen			
2 St. Druckhaltung mit Entgasung und Nachfüllarmatur			
16 St. Nassläuferumwälzpumpen			
4 St. Wärmemengenzähler			
ca. 5.700 m heizungsleitungen aus Kupfer bis DN 40			
ca. 900 m Heizungsleitungen aus Stahl, nahtlos geschweißt bis DN 125			
ca. 300 St. Röhrenradiatoren/Konvektoren			
ca. 110 m2 Deckenheizelemente			

Kälte						
2 St. Plattenwärmetauscher mit ca. 40 kW als Systemtrennung			
1 St. Kälteverteiler mit Flanschanschlüssen			
1 St. Vakuumsprührohrentgasung			
1 St. Membranausdehnungsgefäß 300 l			
6 St. Nassläuferumwälzpumpen			
2 St. Kältemengenzähler			
ca. 1.650 m Kälteleitungen aus Edelstahl bis DN 80			
ca. 420 m Kälteleitungen aus Stahl, nahtlos geschweißt bis DN 150			
20 St. Umluftgebläsekonvektoren			

Bauteil D						
Heizung						
4 St. Pufferspeicher 1500 l			
2 St. Frischwasserstation als 3er Kaskade			
2 St. Fernwärmeübergabestation			
2 St. Heizungsverteiler mit Flanschanschlüssen			
2 St. Druckhaltung mit Entgasung und Nachfüllarmatur			
11 St. Nassläuferumwälzpumpen			
4 St. Wärmemengenzähler			
ca. 4.800 m heizungsleitungen aus Kupfer bis DN 40			
ca. 800 m Heizungsleitungen aus Stahl, nahtlos geschweißt bis DN 125			
ca. 220 St. Röhrenradiatoren			
ca. 110 m2 Deckenheizelemente			

Kälte						
2 St. Plattenwärmetauscher mit ca. 40 kW als Systemtrennung			
1 St. Kälteverteiler mit Flanschanschlüssen			
1 St. Vakuumsprührohrentgasung			
1 St. Membranausdehnungsgefäß 300 l			
6 St. Nassläuferumwälzpumpen			
2 St. Kältemengenzähler			
ca. 1.650 m Kälteleitungen aus Edelstahl bis DN 80			
ca. 420 m Kälteleitungen aus Stahl, nahtlos geschweißt bis DN 150			
19 St. Umluftgebläsekonvektoren			

Bauteil F - Aufstellort = BT F / Kosten = BT C			
Kälte						
1 St. Ölfreier Turboflüssigkeitskühler 450 kW			
1 St. Luftgekühlter Trockenrückkühler 570 kW mit Glykol-Auffang- und Rückhaltesystem			
1 St. Membranausdehnungsgefäß 500 l			
1 St. Plattenwärmetauscher 250 kW für freie Kühlung			
8 St. Nassläuferumwälzpumpen			
ca. 160 m Kälteleitungen aus Stahl, nahtlos geschweißt bis DN 200",works,,,kbo-Inn-Salzach Klinikum gGmbH,Wasserburg,DE21K / DEU,open,false,2027-03-15T00:00:00+01:00,2028-12-29T23:59:59+01:00,,,,true,Extract from eForms XML,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=9c08a1ab-83d4-49e8-a1d2-0cba0d37ceaa,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=9c08a1ab-83d4-49e8-a1d2-0cba0d37ceaa&lotId=LOT-0001
846aa4fb-948a-48cf-9b6f-0b9d5add1ffa,05,8518c8e5-ebf2-4156-ac0b-f48e141834b1,LOT-0000,competition,cn-standard,2026-09-16T02:11:06Z,2026-09-16 04:11:06+02:00,lot,"45111000,45111210",45111000,45111210,A 2026/14,"Grunderneuerung Linie 5 SK, Rückbau BW 07 Saaleflutbrücke bei Schkopau","Die vorhandene 9-feldrige Spannbetonbrücke wurde ca. 1967 erbaut. Das Bauwerk muss auf- grund statisch-konstruktiver Mängel ersetzt werden.  Unterhalb des Bauwerkes zwischen Achse 7 und 8  befindet sich das Gewässer „Steinlache/Ger- wische“.  Gegenstand der vorliegenden Baubeschreibung sind die Bauleistungen zum Abbruch des beste- henden Bauwerkes. Es wird empfohlen, dass sich die Bieter über die örtliche Situation im Baubereich einen eigenen Überblick verschaffen.
Wesentliche Bestandteile der ausgeschriebenen Leistung sind:
•  Kampfmittelsondierungen
•  Herstellen der Baustraßen und Zuwegungen im Baufeld, Fallbett 
•  Herstellen Kranstandplätze sowie Standflächen nach Wahl des AN 
•  Abbruch des Bestandsbauwerkes

Bei der Ausführung der Bauleistung ist zu beachten, dass der Abbruch im Bereich des Gewässer ohne Beeinträchtigungen des Wasserabflusses auszuführen ist
(siehe bitte auch Datei C1 U_01_Baubeschreibung)",works,,,Hallesche Verkehrs-AG,Halle (Saale),DEE02 / DEU,open,false,2026-11-16T00:00:00+01:00,2027-03-19T23:59:59+01:00,,,true,true,Extract from eForms XML,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=846aa4fb-948a-48cf-9b6f-0b9d5add1ffa,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=846aa4fb-948a-48cf-9b6f-0b9d5add1ffa&lotId=LOT-0000
ed9237f6-d2c2-4613-be5a-13617329b435,02,30752eda-cfe8-4445-9cd4-9cec8db11ff0,LOT-0001,competition,cn-standard,2026-09-16T02:11:06Z,2026-09-16 04:11:06+02:00,lot,"45215100,45232460,45332400",45215100,"45232460,45332400",0001,Neubau kbo-Inn-Salzach-Klinikum - Errichtung Pflegegebäude BT C + D - 107_3-4101 Sanitär BT C+D,"Bauteil C						
1.950 m Abflussleitungen SML DN 50 - DN 200			
100 m Abflussleitungen PE-HD DN 50 - DN 100			
2 St. Fäkalienhaltige Doppelhebeanlage			
300 m Regenwasserleitungen Stahl verz. DN 70			
32 St. Regenwasserdacheinläufe			
50 St. Schmutzwasserdachdurchführungen			
6.000 m Edelstahlrohr DN 12 - DN 80			
150 St. Schrägsitzventile DN 12 - DN 80			
200 St. Unterputz-Absperrventile DN 12 - DN 20			
90 St. Zirkulationsregulierventile (statisch + thermisch)			
2 St. Enthärtungsanlagen			
40 St. WC-Anlage			
80 St. Waschtisch-Anlage			
5 St. Dusch-Anlage			
3 St. Urinal-Anlage			
3 St. Entspannungsbad			
10 St. Ausgussbecken-Anlage			
15 St. Küchen-Anlagen			
50 St. Wandarmaturen			
800 m Wärmedämmung (MiWo) in Vorwänden			
4 St. Trockene Feuerlöschleitung inkl. Entnahmestellen + Einspeisung			
1 St. WC-Container für eigenes Gewerk inkl. Unterhalt			
1 St. WC-Container für fremde Gewerke inkl. Unterhalt			
600 St. Brandschutzdurchführungen Trinkwasser DN 12 - DN 80			
480 St. Brandschutzdurchführungen Schmutzwasser DN 50 - DN 150			

Bauteil D						
1.650 m Abflussleitungen SML DN 50 - DN 200			
100 m Abflussleitungen PE-HD DN 50 - DN 100			
2 St. Fäkalienhaltige Doppelhebeanlage			
250 m Regenwasserleitungen Stahl verz. DN 70			
32 St. Regenwasserdacheinläufe			
45 St. Schmutzwasserdachdurchführungen			
4.700 m Edelstahlrohr DN 12 - DN 80			
140 St. Schrägsitzventile DN 12 - DN 80			
180 St. Unterputz-Absperrventile DN 12 - DN 20			
90 St. Zirkulationsregulierventile (statisch + thermisch)			
2 St. Enthärtungsanlagen			
27 St. WC-Anlage			
50 St. Waschtisch-Anlage			
5 St. Dusch-Anlage			
3 St. Urinal-Anlage			
3 St. Entspannungsbad			
10 St. Ausgussbecken-Anlage			
15 St. Küchen-Anlagen			
50 St. Wandarmaturen			
600 m Wärmedämmung (MiWo) in Vorwänden			
4 St. Trockene Feuerlöschleitung inkl. Entnahmestellen + Einspeisung			
1 St. WC-Container für eigenes Gewerk inkl. Unterhalt			
1 St. WC-Container für fremde Gewerke inkl. Unterhalt			
500 St. Brandschutzdurchführungen Trinkwasser DN 12 - DN 80			
400 St. Brandschutzdurchführungen Schmutzwasser DN 50 - DN 150",works,,,kbo-Inn-Salzach Klinikum gGmbH,Wasserburg,DE21K / DEU,open,false,2027-03-15T00:00:00+01:00,2028-12-29T23:59:59+01:00,,,,true,Extract from eForms XML,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=ed9237f6-d2c2-4613-be5a-13617329b435,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=ed9237f6-d2c2-4613-be5a-13617329b435&lotId=LOT-0001
2fef9971-9508-4941-98cb-7c449a31e82e,01,29b96ec3-1d7d-4fbb-94c0-6e1a5ac7ac82,LOT-0000,competition,cn-standard,2026-09-16T02:11:04Z,2026-09-16 04:11:04+02:00,lot,45200000,45200000,44520000,LOT-0000,Schließanlagen BT A+B (II),Schließanlage in vier Bauteilen,works,,,"Kreisausschuss des Rheingau-Taunus-Kreises, Fachdienst IV.5",Bad Schwalbach,65366 Geisenheim / DE71D / DEU,open,false,2027-02-09T00:00:00+01:00,2028-05-09T23:59:59+02:00,,,,true,Extract from eForms XML,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=2fef9971-9508-4941-98cb-7c449a31e82e,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=2fef9971-9508-4941-98cb-7c449a31e82e&lotId=LOT-0000
c0fea23b-3299-4f7d-81f9-bd0dbeff808f,01,8d84b0c4-52be-4004-8151-7c52348b2fdd,LOT-0000,competition,cn-standard,2026-09-16T02:11:02Z,2026-09-16 04:11:02+02:00,lot,45000000,45000000,,LOT-0000,"Neubau 4-zgige Grundschule als Komplettleistung Karlsruher Straße / Mannheimer Straße 35, Funktionalausschreibung","Gegenstand der Ausschreibung ist die Realisierung des Bauvorhabens ""Neubau barrierefreie 4-zügige Grundschule mit Hort und einer 2-Feld-Sporthalle (Option)"". Der Standort liegt in 04209 Leipzig (Grünau), Karlsruher Str./Mannheimer Str., auf den Flurstücken 1496, 1490/2, 1756, 1755.

Das Gebäude ist als Sonderbau, Gebäudeklasse 5 einzustufen. Das Bauwerk ist überwiegend 3-geschossig (EG + 2 OG) mit Teilunterkellerung, einer Gebäudehöhe von ca. 13 m über Gelände und Flachdach (mind. 2 % Gefälle). Bezugshöhe ist 120,90 m NN = OKFF Erdgeschoss für Schule und Sporthalle (Option).

Wesentliche Kennwerte:
BGF: ca. 8.300 m² (Schule) / ca. 2.500 m² (Sporthalle)
BRI: ca. 32.200 m³ (Schule) / ca. 17.400 m³ (Sporthalle)
Kapazität: 448 Schüler, ausgelegt für bis zu 538 Schüler (inkl. 20 % Überbelegung)

Die Vergabe erfolgt als Pauschalpreisvertrag mit Planungsleistungen mit dem Ziel einer vollständigen, funktionsfähigen Gesamtleistung inklusive Koordination aller erforderlichen Gewerke, Schnittstellen und Nachweise. Die konkreten Anforderungen und Qualitäten ergeben sich aus den Vergabeunterlagen.",works,,,"LESG Gesellschaft der Stadt Leipzig zur Erschließung, Entwicklung und Sanierung von Baugebieten mbH",Leipzig,04209 Leipzig / DED51 / DEU,open,false,2026-11-02T00:00:00+01:00,2029-01-31T23:59:59+01:00,,,,false,Extract from eForms XML,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=c0fea23b-3299-4f7d-81f9-bd0dbeff808f,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=c0fea23b-3299-4f7d-81f9-bd0dbeff808f&lotId=LOT-0000
ef80485e-9b72-4f69-8fac-b1ca556c920b,01,c448f113-a87f-4181-a511-52172e5ef2db,LOT-0001,competition,cn-standard,2026-09-16T02:11:02Z,2026-09-16 04:11:02+02:00,lot,45244000,45244000,90523100,2026 803 028,Kampfmittelerkundung und -räumung am Süddamm auf Helgoland,"Gegenstand dieser Vergabe ist eine zusammenhängende Bauleistung aus Kampfmittelerkundung, Kampfmittelräumung, flächenhafter Volumenräumung zur Hafensohlenanpassung im Bereich des Süddammes auf der Insel Helgoland. Die Leistungen sind technisch und organisatorisch so auszuführen, dass Erkundung, Abtrag mit Separation, Umlagerung, Kontrollpeilung, Dokumentation und Freigabe in einem durchgängigen Arbeitsprozess ineinandergreifen.
Die theoretische Ausgangshöhe der zu bearbeitenden Hafensohle beträgt NHN -8,53 m. Nach den vorliegenden Fächerlotdaten betragen die Bearbeitungsflächen ca. 24.160 m2 für den Bereich mit Endhöhe NHN -9,30 m (Liegeplatz) und ca. 4.400 m2 für den Bereich mit Endhöhe NHN -9,00 m (Manövrierbereich). Das gelöste und kampfmitteltechnisch freigegebene Boden- und Felsmaterial soll grundsätzlich im Gewässer verbleiben und innerhalb der vorgesehenen Bereiche im Vorhafen umgelagert werden. Kampfmittel, und kampfmittelverdächtige Gegenstände (Schrott, grobe Störkörper) und sonstige aussonderungspflichtige Bestandteile werden getrennt erfasst und nach Maßgabe der zuständigen Stellen dementsprechend behandelt.
Die Vergabe ist erforderlich, um die für die Einführung der Mehrzweckschiffe erforderlichen Liege- und Manövrierbedingungen am Süddamm herzustellen, die kampfmitteltechnische Sicherheit der Eingriffsflächen sicherzustellen und die direkt darauf anschließenden Arbeiten zur Ertüchtigung des Süddammes termingerecht vorzubereiten.",works,,,Wasserstraßen- und Schifffahrtsamt Elbe-Nordsee,Hamburg,Helgoland / DEF09 / DEU,open,false,2026-11-02T00:00:00+01:00,2027-04-30T23:59:59+02:00,,,true,true,Extract from eForms XML,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=ef80485e-9b72-4f69-8fac-b1ca556c920b,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=ef80485e-9b72-4f69-8fac-b1ca556c920b&lotId=LOT-0001
